Order ID,Customer ID,Restaurant Name,Food Category,Item Name,Quantity,Price,Order Date & Time,Delivery Time (min),City,Customer Rating,Delivery Partner
O07712,C0453,Quick Meal,Burgers,Chicken Burger,3,9.71,2025-04-03 08:42:16,50.36,Sharjah,3.2,Deliveroo
O07713,C0435,Tasty Bites,Pizza,Veggie,5,26.88,2025-03-31 09:13:53,25.08,Ajman,4.3,Talabat
O07714,C0364,Foodies Hub,Indian,Biryani,1,28.09,2025-05-27 13:47:21,37.65,Dubai,3.8,Talabat
O07715,C0182,Gourmet Express,Sushi,Spicy Tuna,2,20.99,2025-02-01 12:51:56,52.58,Dubai,2.9,Deliveroo
O07716,C0069,Flavor Town,Desserts,Brownie,1,31.66,2025-02-09 16:50:58,22.13,Abu Dhabi,4.3,Deliveroo
O07717,C0269,Flavor Town,Sushi,Veg Roll,1,5.79,2025-04-10 19:46:32,20.61,Al Ain,4.1,Zomato
O07718,C1906,Tasty Bites,Pizza,Pepperoni,1,26.84,2025-01-11 22:56:04,67.36,Ajman,4.4,Talabat
O07719,C0599,Tasty Bites,Sushi,Spicy Tuna,2,42.77,2025-01-22 21:19:56,48.09,Abu Dhabi,3.5,Talabat
O07720,C1417,Quick Meal,Burgers,Chicken Burger,2,11.42,2025-03-09 18:54:05,16.9,Abu Dhabi,4.1,Careem NOW
O07721,C0396,Quick Meal,Chinese,Kung Pao Chicken,1,30.94,2025-04-18 13:08:06,31.66,Al Ain,4.5,Uber Eats
O07722,C1206,Foodies Hub,Indian,Butter Chicken,2,15.76,2025-04-16 10:37:21,18.3,Sharjah,2.7,Zomato
O07723,C1557,Foodies Hub,Pizza,Margherita,2,43.14,2025-06-26 08:47:46,68.05,Dubai,2.5,Zomato
O07724,C1219,Flavor Town,Sushi,Veg Roll,2,47.82,2025-04-12 05:58:03,32.92,Sharjah,3.0,Careem NOW
O07725,C1832,Flavor Town,Pizza,BBQ Chicken,2,10.69,2025-04-07 14:07:53,38.95,Ajman,3.1,Zomato
O07726,C0880,Gourmet Express,Indian,Dal Makhani,2,41.72,2025-06-30 11:53:19,80.18,Ajman,4.7,Talabat
O07727,C0434,Quick Meal,Sushi,Veg Roll,5,16.37,2025-02-12 16:46:58,24.0,Sharjah,4.4,Uber Eats
O07728,C0977,Foodies Hub,Sushi,Spicy Tuna,3,8.62,2025-06-19 12:42:35,47.64,Dubai,3.0,Zomato
O07729,C1323,Foodies Hub,Pizza,Margherita,5,29.72,2025-02-15 00:02:30,15.95,Abu Dhabi,4.2,Deliveroo
O07730,C1564,Flavor Town,Burgers,Beef Burger,3,31.8,2025-02-14 07:11:22,54.08,Al Ain,3.8,Careem NOW
O07731,C0200,Gourmet Express,Chinese,Sweet and Sour,2,8.14,2025-02-19 14:34:29,50.11,Sharjah,2.6,Deliveroo
O07732,C1811,Gourmet Express,Pizza,BBQ Chicken,4,27.54,2025-02-05 20:56:48,87.52,Ajman,4.9,Talabat
O07733,C0634,Flavor Town,Pizza,Veggie,4,9.44,2025-02-23 10:40:57,28.51,Al Ain,4.7,Talabat
O07734,C0854,Quick Meal,Chinese,Spring Rolls,5,25.84,2025-05-12 06:28:37,34.84,Al Ain,4.4,Uber Eats
O07735,C1439,Gourmet Express,Burgers,Chicken Burger,2,47.19,2025-06-07 19:31:42,18.27,Al Ain,4.7,Talabat
O07736,C0499,Foodies Hub,Sushi,California Roll,3,41.25,2025-05-13 20:13:23,48.53,Abu Dhabi,4.9,Deliveroo
O07737,C0160,Flavor Town,Pizza,BBQ Chicken,2,15.55,2025-04-01 05:20:08,85.58,Dubai,4.5,Careem NOW
O07738,C1342,Foodies Hub,Desserts,Cheesecake,3,42.36,2025-03-21 13:54:13,45.73,Dubai,4.4,Uber Eats
O07739,C1625,Flavor Town,Chinese,Spring Rolls,1,49.9,2025-05-09 10:30:12,20.21,Al Ain,4.4,Zomato
O07740,C0893,Foodies Hub,Indian,Paneer Tikka,3,28.26,2025-04-30 12:13:37,35.64,Sharjah,4.9,Talabat
O07741,C0515,Tasty Bites,Indian,Butter Chicken,1,48.37,2025-02-28 04:12:28,42.13,Ajman,3.7,Talabat
O07742,C0981,Gourmet Express,Chinese,Sweet and Sour,3,41.69,2025-02-16 18:25:03,44.0,Dubai,5.0,Zomato
O07743,C0445,Quick Meal,Indian,Biryani,5,9.55,2025-03-02 02:49:29,33.83,Al Ain,4.8,Deliveroo
O07744,C0651,Foodies Hub,Desserts,Chocolate Cake,5,24.32,2025-05-30 20:02:31,67.53,Ajman,3.0,Deliveroo
O07745,C1912,Gourmet Express,Burgers,Chicken Burger,5,44.47,2025-01-05 00:55:00,39.01,Sharjah,4.4,Talabat
O07746,C1897,Flavor Town,Pizza,Margherita,4,41.78,2025-04-04 05:42:55,15.36,Al Ain,3.5,Zomato
O07747,C0960,Foodies Hub,Desserts,Chocolate Cake,4,30.91,2025-05-24 23:09:43,82.77,Ajman,4.7,Talabat
O07748,C0843,Foodies Hub,Desserts,Chocolate Cake,4,29.32,2025-04-15 15:41:49,81.58,Abu Dhabi,4.2,Talabat
O07749,C1711,Flavor Town,Pizza,Margherita,2,17.73,2025-05-26 12:31:26,63.43,Abu Dhabi,4.7,Careem NOW
O07750,C0657,Tasty Bites,Desserts,Ice Cream,1,33.37,2025-02-21 08:40:18,73.3,Abu Dhabi,2.9,Careem NOW
O07751,C0895,Tasty Bites,Indian,Paneer Tikka,3,15.01,2025-04-09 02:26:04,63.74,Ajman,4.9,Zomato
O07752,C1513,Foodies Hub,Chinese,Kung Pao Chicken,2,16.72,2025-03-22 14:22:04,25.43,Ajman,3.4,Uber Eats
O07753,C1857,Flavor Town,Burgers,Cheese Burger,5,26.28,2025-01-22 20:25:40,66.45,Abu Dhabi,3.6,Uber Eats
O07754,C0174,Flavor Town,Desserts,Brownie,4,32.2,2025-03-07 06:46:28,54.62,Sharjah,3.0,Zomato
O07755,C0641,Foodies Hub,Desserts,Brownie,1,11.08,2025-04-08 13:51:31,32.23,Ajman,4.5,Careem NOW
O07756,C1446,Foodies Hub,Burgers,Cheese Burger,4,48.26,2025-03-20 13:26:29,29.93,Ajman,4.2,Uber Eats
O07757,C1836,Quick Meal,Pizza,Pepperoni,1,16.78,2025-05-07 01:51:13,24.33,Sharjah,3.4,Zomato
O07758,C0114,Gourmet Express,Sushi,California Roll,2,12.41,2025-06-14 12:11:24,43.84,Ajman,4.2,Talabat
O07759,C1828,Foodies Hub,Sushi,Salmon Nigiri,4,31.5,2025-04-17 18:00:10,21.6,Sharjah,4.8,Uber Eats
O07760,C0812,Flavor Town,Chinese,Chow Mein,4,49.5,2025-01-04 17:37:39,34.32,Ajman,2.6,Uber Eats
O07761,C0345,Tasty Bites,Burgers,Beef Burger,3,42.04,2025-03-18 02:31:29,53.23,Ajman,4.1,Zomato
O07762,C0092,Gourmet Express,Indian,Butter Chicken,2,48.01,2025-06-15 11:35:27,20.67,Abu Dhabi,2.9,Deliveroo
O07763,C1166,Tasty Bites,Chinese,Kung Pao Chicken,3,9.5,2025-05-17 21:58:47,71.67,Dubai,2.7,Careem NOW
O07764,C1242,Tasty Bites,Pizza,Margherita,1,16.0,2025-02-28 18:13:36,25.16,Dubai,4.8,Deliveroo
O07765,C1820,Gourmet Express,Burgers,Chicken Burger,2,39.78,2025-02-23 20:28:20,68.4,Al Ain,4.6,Uber Eats
O07766,C1428,Gourmet Express,Burgers,Cheese Burger,2,35.78,2025-02-25 04:45:49,27.6,Dubai,3.1,Zomato
O07767,C1702,Quick Meal,Pizza,Pepperoni,2,44.78,2025-01-20 14:31:33,64.24,Sharjah,3.5,Careem NOW
O07768,C1723,Gourmet Express,Indian,Dal Makhani,2,46.01,2025-01-09 19:14:05,45.19,Dubai,4.3,Talabat
O07769,C0387,Quick Meal,Desserts,Cheesecake,2,9.62,2025-05-25 09:29:28,54.54,Sharjah,3.4,Zomato
O07770,C1266,Flavor Town,Burgers,Veggie Burger,5,7.24,2025-03-19 07:32:33,59.23,Ajman,4.0,Zomato
O07771,C0757,Tasty Bites,Sushi,Veg Roll,4,33.41,2025-05-22 05:31:49,41.64,Al Ain,3.3,Zomato
O07772,C0078,Foodies Hub,Sushi,Veg Roll,2,36.07,2025-05-16 04:45:20,21.78,Ajman,4.8,Talabat
O07773,C1292,Tasty Bites,Indian,Biryani,3,31.27,2025-03-07 03:54:44,43.13,Dubai,3.3,Deliveroo
O07774,C1549,Quick Meal,Sushi,Spicy Tuna,5,21.3,2025-01-08 01:54:04,77.78,Abu Dhabi,3.4,Talabat
O07775,C1953,Flavor Town,Chinese,Kung Pao Chicken,1,35.14,2025-04-27 22:39:56,74.79,Dubai,4.3,Careem NOW
O07776,C1253,Flavor Town,Burgers,Chicken Burger,3,47.72,2025-04-23 20:14:43,86.55,Al Ain,2.5,Talabat
O07777,C0042,Flavor Town,Burgers,Veggie Burger,2,11.56,2025-01-13 01:07:29,40.44,Abu Dhabi,3.5,Deliveroo
O07778,C0903,Flavor Town,Desserts,Chocolate Cake,4,14.62,2025-03-21 09:08:51,39.55,Ajman,2.8,Talabat
O07779,C1800,Gourmet Express,Pizza,BBQ Chicken,2,16.95,2025-04-20 09:37:00,40.07,Abu Dhabi,3.5,Careem NOW
O07780,C0404,Flavor Town,Indian,Biryani,4,19.18,2025-02-25 11:01:26,83.11,Sharjah,3.0,Talabat
O07781,C1815,Foodies Hub,Sushi,Salmon Nigiri,3,13.73,2025-03-12 00:55:53,34.98,Sharjah,4.6,Zomato
O07782,C0917,Gourmet Express,Sushi,Spicy Tuna,5,9.89,2025-02-12 22:54:05,32.85,Abu Dhabi,3.2,Talabat
O07783,C1653,Quick Meal,Sushi,Salmon Nigiri,1,8.47,2025-05-03 01:21:49,21.71,Abu Dhabi,4.9,Uber Eats
O07784,C0184,Gourmet Express,Desserts,Cheesecake,4,9.64,2025-03-13 14:47:14,58.83,Dubai,4.4,Zomato
O07785,C0081,Quick Meal,Indian,Paneer Tikka,2,45.21,2025-03-11 16:18:23,84.51,Sharjah,2.8,Uber Eats
O07786,C0363,Tasty Bites,Desserts,Cheesecake,2,22.0,2025-05-07 07:21:09,25.59,Ajman,2.9,Uber Eats
O07787,C0394,Foodies Hub,Desserts,Brownie,3,48.0,2025-02-16 04:11:23,15.26,Dubai,3.4,Deliveroo
O07788,C0734,Foodies Hub,Chinese,Sweet and Sour,2,29.7,2025-03-30 17:59:17,34.5,Dubai,4.4,Uber Eats
O07789,C1624,Gourmet Express,Burgers,Veggie Burger,5,20.83,2025-02-07 13:09:04,69.81,Ajman,4.7,Talabat
O07790,C1594,Flavor Town,Pizza,Pepperoni,2,19.51,2025-04-01 18:35:54,80.54,Sharjah,4.8,Zomato
O07791,C0923,Foodies Hub,Indian,Dal Makhani,3,11.75,2025-01-11 09:17:13,80.81,Abu Dhabi,2.7,Talabat
O07792,C1846,Gourmet Express,Indian,Paneer Tikka,5,9.02,2025-05-22 08:47:29,35.95,Sharjah,3.6,Zomato
O07793,C0777,Tasty Bites,Indian,Paneer Tikka,5,35.23,2025-01-31 04:27:57,86.31,Al Ain,3.5,Talabat
O07794,C0190,Foodies Hub,Indian,Biryani,2,11.63,2025-03-09 11:52:22,84.89,Abu Dhabi,4.8,Deliveroo
O07795,C1932,Foodies Hub,Desserts,Brownie,4,30.02,2025-01-18 14:30:47,59.9,Ajman,3.7,Zomato
O07796,C0389,Flavor Town,Desserts,Chocolate Cake,4,22.34,2025-02-03 03:01:08,15.37,Al Ain,5.0,Deliveroo
O07797,C1020,Flavor Town,Burgers,Chicken Burger,1,40.18,2025-06-11 10:11:49,49.24,Abu Dhabi,3.5,Uber Eats
O07798,C0456,Quick Meal,Burgers,Cheese Burger,2,11.27,2025-02-27 13:17:53,59.36,Abu Dhabi,2.6,Deliveroo
O07799,C1907,Quick Meal,Burgers,Beef Burger,5,45.96,2025-03-19 19:30:27,34.58,Al Ain,3.1,Zomato
O07800,C1902,Foodies Hub,Sushi,Salmon Nigiri,5,38.69,2025-02-13 00:49:38,75.65,Dubai,3.1,Talabat
O07801,C1417,Quick Meal,Sushi,Salmon Nigiri,2,17.26,2025-02-17 14:00:42,72.91,Dubai,3.4,Careem NOW
O07802,C0182,Flavor Town,Sushi,Veg Roll,2,34.01,2025-04-07 02:41:28,75.45,Sharjah,3.6,Deliveroo
O07803,C0038,Foodies Hub,Sushi,Spicy Tuna,2,19.85,2025-01-13 02:52:42,25.86,Ajman,2.7,Talabat
O07804,C0124,Foodies Hub,Burgers,Beef Burger,2,17.47,2025-01-12 14:13:22,65.32,Abu Dhabi,4.7,Zomato
O07805,C0182,Quick Meal,Chinese,Spring Rolls,2,46.76,2025-02-11 13:15:31,81.41,Ajman,2.8,Careem NOW
O07806,C0226,Gourmet Express,Desserts,Ice Cream,5,34.97,2025-05-04 03:05:31,36.46,Ajman,3.7,Careem NOW
O07807,C0489,Tasty Bites,Burgers,Chicken Burger,3,42.21,2025-03-29 15:25:11,41.89,Al Ain,2.8,Deliveroo
O07808,C1444,Flavor Town,Sushi,California Roll,3,45.03,2025-02-04 21:12:25,32.46,Sharjah,3.7,Uber Eats
O07809,C1605,Tasty Bites,Sushi,California Roll,3,28.61,2025-03-15 14:58:51,74.19,Sharjah,3.4,Talabat
O07810,C1180,Flavor Town,Sushi,California Roll,3,18.25,2025-03-09 08:20:37,41.9,Al Ain,3.4,Talabat
O07811,C0499,Quick Meal,Indian,Butter Chicken,5,43.05,2025-03-19 05:29:50,67.09,Abu Dhabi,2.7,Zomato
O07812,C0988,Gourmet Express,Desserts,Brownie,4,38.16,2025-04-06 09:51:38,23.98,Al Ain,3.0,Uber Eats
O07813,C1438,Flavor Town,Pizza,Margherita,4,13.26,2025-04-10 17:59:15,69.65,Al Ain,3.9,Deliveroo
O07814,C0454,Gourmet Express,Sushi,Veg Roll,3,30.86,2025-04-04 12:11:18,85.36,Dubai,4.6,Uber Eats
O07815,C1205,Quick Meal,Desserts,Chocolate Cake,3,25.53,2025-06-23 15:59:43,39.65,Sharjah,4.6,Deliveroo
O07816,C0284,Flavor Town,Indian,Biryani,4,29.37,2025-04-13 16:39:09,58.48,Ajman,3.2,Zomato
O07817,C0241,Tasty Bites,Burgers,Beef Burger,2,30.2,2025-03-20 20:24:17,67.25,Dubai,2.9,Deliveroo
O07818,C1375,Quick Meal,Sushi,California Roll,4,17.92,2025-01-30 23:29:03,61.75,Al Ain,5.0,Zomato
O07819,C0863,Flavor Town,Chinese,Spring Rolls,2,9.56,2025-02-18 16:38:02,26.98,Abu Dhabi,3.4,Talabat
O07820,C0315,Foodies Hub,Pizza,Margherita,1,6.59,2025-01-16 11:00:17,60.13,Dubai,4.8,Uber Eats
O07821,C0874,Quick Meal,Pizza,BBQ Chicken,2,30.69,2025-04-18 21:26:25,16.94,Dubai,3.9,Talabat
O07822,C0883,Foodies Hub,Chinese,Kung Pao Chicken,5,17.55,2025-04-20 03:39:05,19.16,Dubai,3.5,Zomato
O07823,C1599,Foodies Hub,Desserts,Brownie,5,22.23,2025-05-12 21:03:01,88.56,Al Ain,4.8,Zomato
O07824,C1102,Flavor Town,Chinese,Chow Mein,2,16.02,2025-07-03 00:38:32,20.86,Al Ain,3.6,Uber Eats
O07825,C1345,Quick Meal,Pizza,Margherita,1,31.22,2025-07-01 10:21:33,18.24,Al Ain,3.4,Uber Eats
O07826,C0417,Flavor Town,Desserts,Cheesecake,1,30.16,2025-03-15 10:31:44,46.68,Dubai,3.4,Zomato
O07827,C0193,Quick Meal,Chinese,Chow Mein,3,23.85,2025-05-05 20:50:22,46.55,Al Ain,3.1,Uber Eats
O07828,C1548,Tasty Bites,Chinese,Spring Rolls,3,44.77,2025-07-03 22:03:48,60.81,Ajman,4.0,Careem NOW
O07829,C1508,Tasty Bites,Indian,Paneer Tikka,3,21.66,2025-06-23 02:05:22,20.95,Sharjah,2.9,Careem NOW
O07830,C1706,Gourmet Express,Chinese,Kung Pao Chicken,4,5.54,2025-04-01 23:40:00,17.9,Sharjah,2.7,Uber Eats
O07831,C1685,Quick Meal,Indian,Paneer Tikka,3,16.67,2025-06-25 06:00:11,74.3,Sharjah,4.1,Zomato
O07832,C1172,Quick Meal,Indian,Paneer Tikka,3,16.98,2025-06-28 19:34:49,66.7,Dubai,2.6,Zomato
O07833,C0890,Quick Meal,Sushi,Spicy Tuna,1,17.32,2025-06-15 22:16:22,57.36,Ajman,4.7,Deliveroo
O07834,C1335,Tasty Bites,Pizza,Margherita,5,14.83,2025-02-04 20:46:14,41.6,Ajman,4.7,Zomato
O07835,C1855,Quick Meal,Burgers,Cheese Burger,3,49.23,2025-04-13 16:34:39,30.55,Dubai,4.1,Uber Eats
O07836,C0759,Flavor Town,Indian,Paneer Tikka,5,22.37,2025-03-29 12:12:50,36.49,Dubai,4.6,Talabat
O07837,C0488,Foodies Hub,Pizza,Margherita,2,22.05,2025-05-02 17:00:25,33.33,Ajman,3.9,Uber Eats
O07838,C0682,Foodies Hub,Chinese,Kung Pao Chicken,5,13.99,2025-01-03 01:57:38,65.02,Ajman,2.7,Deliveroo
O07839,C0074,Flavor Town,Burgers,Chicken Burger,4,22.72,2025-05-31 12:16:00,74.85,Ajman,4.8,Deliveroo
O07840,C1984,Foodies Hub,Indian,Biryani,2,26.87,2025-04-09 23:45:12,41.42,Ajman,4.6,Uber Eats
O07841,C1954,Flavor Town,Indian,Biryani,4,14.55,2025-02-22 00:41:56,51.72,Sharjah,3.0,Talabat
O07842,C0682,Gourmet Express,Sushi,Salmon Nigiri,1,5.83,2025-01-29 15:14:15,16.47,Abu Dhabi,4.3,Talabat
O07843,C0113,Tasty Bites,Desserts,Ice Cream,1,12.66,2025-01-01 02:56:16,72.47,Ajman,3.8,Zomato
O07844,C1873,Tasty Bites,Burgers,Cheese Burger,2,26.19,2025-05-20 10:18:49,24.34,Abu Dhabi,4.9,Careem NOW
O07845,C0398,Gourmet Express,Sushi,Spicy Tuna,5,20.76,2025-04-07 03:59:40,30.5,Abu Dhabi,3.8,Zomato
O07846,C1481,Quick Meal,Desserts,Cheesecake,5,5.97,2025-02-11 10:39:25,30.39,Sharjah,3.7,Zomato
O07847,C0021,Quick Meal,Indian,Paneer Tikka,4,6.44,2025-05-18 23:28:14,31.99,Abu Dhabi,4.2,Talabat
O07848,C0242,Flavor Town,Burgers,Veggie Burger,3,12.44,2025-01-02 01:43:03,18.26,Ajman,4.0,Zomato
O07849,C0285,Foodies Hub,Chinese,Sweet and Sour,5,21.51,2025-01-23 03:27:18,20.72,Al Ain,3.7,Zomato
O07850,C0413,Foodies Hub,Sushi,Spicy Tuna,4,49.37,2025-04-26 18:27:56,58.0,Dubai,2.7,Talabat
O07851,C0807,Tasty Bites,Indian,Biryani,1,11.46,2025-03-11 09:30:58,85.78,Al Ain,2.6,Careem NOW
O07852,C1834,Gourmet Express,Indian,Paneer Tikka,4,33.9,2025-01-11 04:34:24,20.48,Dubai,2.6,Talabat
O07853,C0479,Tasty Bites,Sushi,Veg Roll,2,19.66,2025-01-07 22:52:59,87.46,Dubai,3.5,Careem NOW
O07854,C1024,Flavor Town,Pizza,Pepperoni,1,45.09,2025-05-05 09:34:30,22.17,Ajman,4.2,Deliveroo
O07855,C1728,Foodies Hub,Sushi,Spicy Tuna,1,22.74,2025-04-17 05:50:01,65.77,Ajman,2.9,Uber Eats
O07856,C1564,Quick Meal,Burgers,Beef Burger,4,36.94,2025-01-26 10:50:21,20.75,Sharjah,4.3,Deliveroo
O07857,C1095,Quick Meal,Desserts,Brownie,2,5.1,2025-05-09 17:14:30,30.3,Dubai,3.9,Deliveroo
O07858,C1951,Tasty Bites,Desserts,Brownie,5,15.39,2025-07-03 22:27:46,31.2,Sharjah,3.5,Uber Eats
O07859,C0097,Tasty Bites,Burgers,Cheese Burger,5,28.22,2025-06-09 04:18:23,33.51,Abu Dhabi,4.2,Zomato
O07860,C1635,Flavor Town,Burgers,Veggie Burger,5,5.19,2025-02-03 23:23:03,57.33,Abu Dhabi,3.8,Zomato
O07861,C0953,Tasty Bites,Indian,Paneer Tikka,1,40.99,2025-06-04 16:59:19,55.87,Abu Dhabi,4.7,Talabat
O07862,C0495,Foodies Hub,Pizza,BBQ Chicken,1,6.27,2025-06-08 01:12:58,63.19,Ajman,4.4,Careem NOW
O07863,C0107,Quick Meal,Burgers,Beef Burger,2,10.35,2025-06-17 21:35:40,36.81,Dubai,4.9,Deliveroo
O07864,C1924,Tasty Bites,Indian,Biryani,1,41.98,2025-02-17 18:42:29,38.51,Sharjah,4.8,Zomato
O07865,C0290,Foodies Hub,Chinese,Kung Pao Chicken,5,23.0,2025-05-31 18:38:51,32.0,Ajman,4.4,Talabat
O07866,C0442,Tasty Bites,Indian,Dal Makhani,4,42.07,2025-01-07 18:09:27,69.71,Sharjah,4.4,Deliveroo
O07867,C0881,Flavor Town,Pizza,Pepperoni,5,37.67,2025-02-01 11:07:59,16.77,Ajman,4.0,Zomato
O07868,C0155,Gourmet Express,Sushi,Salmon Nigiri,3,21.81,2025-03-23 04:34:23,31.51,Sharjah,3.2,Uber Eats
O07869,C1161,Foodies Hub,Indian,Paneer Tikka,1,28.42,2025-01-03 14:58:18,66.08,Abu Dhabi,3.7,Careem NOW
O07870,C1134,Foodies Hub,Pizza,Pepperoni,3,23.68,2025-01-28 12:57:57,85.17,Dubai,3.2,Deliveroo
O07871,C0282,Quick Meal,Pizza,Pepperoni,5,19.32,2025-02-12 06:05:54,65.94,Al Ain,3.4,Careem NOW
O07872,C0393,Tasty Bites,Pizza,BBQ Chicken,2,34.37,2025-04-10 20:33:47,21.94,Abu Dhabi,3.5,Uber Eats
O07873,C0128,Tasty Bites,Burgers,Veggie Burger,1,17.0,2025-04-28 05:58:10,76.94,Abu Dhabi,3.0,Deliveroo
O07874,C1588,Foodies Hub,Chinese,Chow Mein,5,49.51,2025-03-02 19:25:11,65.56,Abu Dhabi,3.8,Careem NOW
O07875,C0019,Flavor Town,Indian,Biryani,2,10.16,2025-02-17 08:36:53,35.33,Sharjah,2.8,Talabat
O07876,C0812,Tasty Bites,Pizza,Margherita,2,20.52,2025-05-11 05:53:54,41.99,Sharjah,4.3,Deliveroo
O07877,C0888,Gourmet Express,Desserts,Brownie,4,33.31,2025-06-29 07:29:48,52.17,Dubai,2.8,Uber Eats
O07878,C0922,Quick Meal,Desserts,Ice Cream,2,32.68,2025-05-21 03:45:18,69.17,Dubai,5.0,Talabat
O07879,C0583,Tasty Bites,Pizza,Veggie,3,34.15,2025-01-12 07:08:15,39.61,Sharjah,3.3,Zomato
O07880,C0218,Flavor Town,Chinese,Sweet and Sour,3,42.59,2025-01-24 05:47:20,74.09,Dubai,3.9,Deliveroo
O07881,C0005,Foodies Hub,Chinese,Kung Pao Chicken,4,10.49,2025-03-13 09:53:58,25.53,Ajman,4.8,Uber Eats
O07882,C0709,Foodies Hub,Burgers,Veggie Burger,3,7.7,2025-01-29 12:21:38,71.5,Al Ain,3.1,Talabat
O07883,C0525,Gourmet Express,Chinese,Chow Mein,5,39.57,2025-03-10 20:05:15,73.01,Abu Dhabi,3.1,Deliveroo
O07884,C0624,Tasty Bites,Indian,Butter Chicken,5,15.52,2025-03-04 03:20:02,29.76,Al Ain,3.2,Zomato
O07885,C1645,Gourmet Express,Pizza,BBQ Chicken,4,5.54,2025-02-27 22:27:34,76.46,Sharjah,4.8,Talabat
O07886,C0997,Quick Meal,Chinese,Spring Rolls,2,44.39,2025-06-12 09:18:22,55.72,Abu Dhabi,3.0,Uber Eats
O07887,C1470,Tasty Bites,Desserts,Cheesecake,1,45.67,2025-05-15 06:48:03,89.27,Abu Dhabi,3.3,Uber Eats
O07888,C0086,Flavor Town,Sushi,Veg Roll,2,35.71,2025-02-09 00:03:13,65.33,Abu Dhabi,2.8,Uber Eats
O07889,C1761,Foodies Hub,Burgers,Cheese Burger,4,38.59,2025-04-02 15:00:22,19.14,Ajman,3.0,Deliveroo
O07890,C0062,Foodies Hub,Chinese,Chow Mein,3,24.94,2025-04-23 09:46:20,16.11,Al Ain,4.8,Deliveroo
O07891,C1827,Gourmet Express,Indian,Paneer Tikka,2,16.49,2025-03-06 02:05:43,18.29,Dubai,3.0,Deliveroo
O07892,C0288,Quick Meal,Pizza,BBQ Chicken,4,41.77,2025-02-21 07:40:45,81.11,Al Ain,2.7,Uber Eats
O07893,C1113,Foodies Hub,Indian,Dal Makhani,2,48.31,2025-01-31 09:16:21,50.7,Sharjah,4.8,Talabat
O07894,C1488,Foodies Hub,Chinese,Chow Mein,2,36.02,2025-01-27 19:59:07,77.9,Abu Dhabi,4.3,Deliveroo
O07895,C0099,Gourmet Express,Indian,Dal Makhani,4,16.31,2025-04-23 02:52:26,76.7,Sharjah,3.7,Careem NOW
O07896,C1213,Quick Meal,Chinese,Chow Mein,1,9.24,2025-02-12 15:33:20,46.79,Sharjah,3.6,Uber Eats
O07897,C0548,Foodies Hub,Sushi,Salmon Nigiri,5,45.97,2025-02-11 15:17:25,54.04,Dubai,4.4,Careem NOW
O07898,C1251,Flavor Town,Burgers,Veggie Burger,5,12.32,2025-06-25 00:31:22,84.24,Al Ain,3.1,Careem NOW
O07899,C0640,Foodies Hub,Burgers,Veggie Burger,2,43.54,2025-03-24 21:04:17,55.17,Sharjah,4.9,Zomato
O07900,C0222,Foodies Hub,Sushi,Spicy Tuna,2,48.09,2025-02-06 14:46:15,64.46,Al Ain,3.0,Careem NOW
O07901,C0789,Quick Meal,Pizza,Margherita,2,47.07,2025-03-23 21:26:37,16.09,Abu Dhabi,4.5,Uber Eats
O07902,C1077,Foodies Hub,Pizza,Margherita,1,33.65,2025-04-24 23:47:41,50.56,Sharjah,4.7,Deliveroo
O07903,C1975,Quick Meal,Sushi,Veg Roll,1,18.06,2025-01-07 03:21:44,19.2,Sharjah,4.2,Careem NOW
O07904,C0219,Tasty Bites,Chinese,Chow Mein,1,23.3,2025-02-14 11:19:52,77.19,Ajman,4.2,Deliveroo
O07905,C1910,Quick Meal,Indian,Biryani,3,48.96,2025-01-13 21:08:14,37.76,Sharjah,4.6,Zomato
O07906,C0111,Gourmet Express,Sushi,Spicy Tuna,3,37.69,2025-02-26 04:59:02,17.43,Dubai,3.3,Talabat
O07907,C1403,Flavor Town,Desserts,Chocolate Cake,4,5.02,2025-02-20 00:00:40,61.63,Ajman,4.2,Careem NOW
O07908,C1843,Flavor Town,Burgers,Beef Burger,3,18.2,2025-06-28 23:12:03,66.81,Ajman,3.2,Talabat
O07909,C0213,Flavor Town,Chinese,Chow Mein,3,21.86,2025-06-29 21:48:24,82.12,Sharjah,3.8,Careem NOW
O07910,C0591,Tasty Bites,Sushi,California Roll,5,21.14,2025-01-04 15:39:26,72.37,Ajman,4.2,Careem NOW
O07911,C0747,Gourmet Express,Sushi,Veg Roll,5,6.85,2025-06-01 13:36:32,82.4,Abu Dhabi,4.5,Uber Eats
O07912,C1099,Flavor Town,Chinese,Spring Rolls,1,36.6,2025-02-16 23:50:07,85.05,Al Ain,3.2,Uber Eats
O07913,C0287,Gourmet Express,Desserts,Brownie,5,47.67,2025-02-15 02:12:27,87.42,Dubai,4.4,Deliveroo
O07914,C0693,Quick Meal,Desserts,Cheesecake,5,11.19,2025-04-22 15:21:15,60.47,Sharjah,3.2,Deliveroo
O07915,C1693,Gourmet Express,Pizza,Margherita,5,38.12,2025-04-07 14:48:03,36.39,Al Ain,2.6,Deliveroo
O07916,C1086,Quick Meal,Pizza,Margherita,4,15.62,2025-06-25 00:38:41,59.5,Al Ain,4.6,Careem NOW
O07917,C1261,Tasty Bites,Desserts,Chocolate Cake,1,9.28,2025-06-12 07:13:09,84.83,Al Ain,4.6,Careem NOW
O07918,C0468,Quick Meal,Pizza,BBQ Chicken,2,31.78,2025-07-04 04:35:26,20.29,Dubai,4.9,Careem NOW
